row_index,sequence_id,record_id,window_start,fs_hz,rpeak_input_0,rpeak_input_1,rpeak_input_2,rpeak_target,rr_input_0_1,rr_input_1_2,rr_prev_to_target,rr_prev_to_target_sec,input_window_start,input_window_end,target_window_start,target_window_end,target_overlap_samples,target_overlap_fraction,input_target_overlap,input_contains_target_rpeak
1784,114_01528,114,1528,360.0,558288,558600,558910,559198,312,310,288,0.8,558198,559000,559108,559288,0,0.0,False,False
1785,114_01529,114,1529,360.0,558600,558910,559198,559508,310,288,310,0.8611111111111112,558510,559288,559418,559598,0,0.0,False,False
1786,114_01530,114,1530,360.0,558910,559198,559508,559804,288,310,296,0.8222222222222222,558820,559598,559714,559894,0,0.0,False,False
1787,114_01531,114,1531,360.0,559198,559508,559804,560110,310,296,306,0.85,559108,559894,560020,560200,0,0.0,False,False
1788,114_01532,114,1532,360.0,559508,559804,560110,560426,296,306,316,0.8777777777777778,559418,560200,560336,560516,0,0.0,False,False
1789,114_01533,114,1533,360.0,559804,560110,560426,560728,306,316,302,0.8388888888888889,559714,560516,560638,560818,0,0.0,False,False
1790,114_01534,114,1534,360.0,560110,560426,560728,561037,316,302,309,0.8583333333333333,560020,560818,560947,561127,0,0.0,False,False
1791,114_01535,114,1535,360.0,560426,560728,561037,561323,302,309,286,0.7944444444444444,560336,561127,561233,561413,0,0.0,False,False
1792,114_01536,114,1536,360.0,560728,561037,561323,561622,309,286,299,0.8305555555555556,560638,561413,561532,561712,0,0.0,False,False
1793,114_01537,114,1537,360.0,561037,561323,561622,561914,286,299,292,0.8111111111111111,560947,561712,561824,562004,0,0.0,False,False
1794,114_01538,114,1538,360.0,561323,561622,561914,562217,299,292,303,0.8416666666666667,561233,562004,562127,562307,0,0.0,False,False
1795,114_01539,114,1539,360.0,561622,561914,562217,562531,292,303,314,0.8722222222222222,561532,562307,562441,562621,0,0.0,False,False
1796,114_01540,114,1540,360.0,561914,562217,562531,562832,303,314,301,0.8361111111111111,561824,562621,562742,562922,0,0.0,False,False
1797,114_01541,114,1541,360.0,562217,562531,562832,563124,314,301,292,0.8111111111111111,562127,562922,563034,563214,0,0.0,False,False
1798,114_01542,114,1542,360.0,562531,562832,563124,563415,301,292,291,0.8083333333333333,562441,563214,563325,563505,0,0.0,False,False
1799,114_01543,114,1543,360.0,562832,563124,563415,563700,292,291,285,0.7916666666666666,562742,563505,563610,563790,0,0.0,False,False
1800,114_01544,114,1544,360.0,563124,563415,563700,563985,291,285,285,0.7916666666666666,563034,563790,563895,564075,0,0.0,False,False
1801,114_01545,114,1545,360.0,563415,563700,563985,564290,285,285,305,0.8472222222222222,563325,564075,564200,564380,0,0.0,False,False
1802,114_01546,114,1546,360.0,563700,563985,564290,564586,285,305,296,0.8222222222222222,563610,564380,564496,564676,0,0.0,False,False
1803,114_01547,114,1547,360.0,563985,564290,564586,564890,305,296,304,0.8444444444444444,563895,564676,564800,564980,0,0.0,False,False
1804,114_01548,114,1548,360.0,564290,564586,564890,565186,296,304,296,0.8222222222222222,564200,564980,565096,565276,0,0.0,False,False
1805,114_01549,114,1549,360.0,564586,564890,565186,565479,304,296,293,0.8138888888888889,564496,565276,565389,565569,0,0.0,False,False
1806,114_01550,114,1550,360.0,564890,565186,565479,565769,296,293,290,0.8055555555555556,564800,565569,565679,565859,0,0.0,False,False
1807,114_01551,114,1551,360.0,565186,565479,565769,566059,293,290,290,0.8055555555555556,565096,565859,565969,566149,0,0.0,False,False
1808,114_01552,114,1552,360.0,565479,565769,566059,566360,290,290,301,0.8361111111111111,565389,566149,566270,566450,0,0.0,False,False
1809,114_01553,114,1553,360.0,565769,566059,566360,566673,290,301,313,0.8694444444444445,565679,566450,566583,566763,0,0.0,False,False
1810,114_01554,114,1554,360.0,566059,566360,566673,566986,301,313,313,0.8694444444444445,565969,566763,566896,567076,0,0.0,False,False
1811,114_01555,114,1555,360.0,566360,566673,566986,567284,313,313,298,0.8277777777777777,566270,567076,567194,567374,0,0.0,False,False
1812,114_01556,114,1556,360.0,566673,566986,567284,567591,313,298,307,0.8527777777777777,566583,567374,567501,567681,0,0.0,False,False
1813,114_01557,114,1557,360.0,566986,567284,567591,567879,298,307,288,0.8,566896,567681,567789,567969,0,0.0,False,False
1814,114_01558,114,1558,360.0,567284,567591,567879,568168,307,288,289,0.8027777777777778,567194,567969,568078,568258,0,0.0,False,False
1815,114_01559,114,1559,360.0,567591,567879,568168,568470,288,289,302,0.8388888888888889,567501,568258,568380,568560,0,0.0,False,False
1816,114_01560,114,1560,360.0,567879,568168,568470,568792,289,302,322,0.8944444444444445,567789,568560,568702,568882,0,0.0,False,False
1817,114_01561,114,1561,360.0,568168,568470,568792,569104,302,322,312,0.8666666666666667,568078,568882,569014,569194,0,0.0,False,False
1818,114_01562,114,1562,360.0,568470,568792,569104,569413,322,312,309,0.8583333333333333,568380,569194,569323,569503,0,0.0,False,False
1819,114_01563,114,1563,360.0,568792,569104,569413,569735,312,309,322,0.8944444444444445,568702,569503,569645,569825,0,0.0,False,False
1820,114_01564,114,1564,360.0,569104,569413,569735,570037,309,322,302,0.8388888888888889,569014,569825,569947,570127,0,0.0,False,False
1821,114_01565,114,1565,360.0,569413,569735,570037,570338,322,302,301,0.8361111111111111,569323,570127,570248,570428,0,0.0,False,False
1822,114_01566,114,1566,360.0,569735,570037,570338,570652,302,301,314,0.8722222222222222,569645,570428,570562,570742,0,0.0,False,False
1823,114_01567,114,1567,360.0,570037,570338,570652,570980,301,314,328,0.9111111111111111,569947,570742,570890,571070,0,0.0,False,False
1824,114_01568,114,1568,360.0,570338,570652,570980,571293,314,328,313,0.8694444444444445,570248,571070,571203,571383,0,0.0,False,False
1825,114_01569,114,1569,360.0,570652,570980,571293,571589,328,313,296,0.8222222222222222,570562,571383,571499,571679,0,0.0,False,False
1826,114_01570,114,1570,360.0,570980,571293,571589,571890,313,296,301,0.8361111111111111,570890,571679,571800,571980,0,0.0,False,False
1827,114_01571,114,1571,360.0,571293,571589,571890,572191,296,301,301,0.8361111111111111,571203,571980,572101,572281,0,0.0,False,False
1828,114_01572,114,1572,360.0,571589,571890,572191,572476,301,301,285,0.7916666666666666,571499,572281,572386,572566,0,0.0,False,False
1829,114_01573,114,1573,360.0,571890,572191,572476,572769,301,285,293,0.8138888888888889,571800,572566,572679,572859,0,0.0,False,False
1830,114_01574,114,1574,360.0,572191,572476,572769,573103,285,293,334,0.9277777777777778,572101,572859,573013,573193,0,0.0,False,False
1831,114_01575,114,1575,360.0,572476,572769,573103,573417,293,334,314,0.8722222222222222,572386,573193,573327,573507,0,0.0,False,False
1832,114_01576,114,1576,360.0,572769,573103,573417,573716,334,314,299,0.8305555555555556,572679,573507,573626,573806,0,0.0,False,False
1833,114_01577,114,1577,360.0,573103,573417,573716,574029,314,299,313,0.8694444444444445,573013,573806,573939,574119,0,0.0,False,False
1834,114_01578,114,1578,360.0,573417,573716,574029,574333,299,313,304,0.8444444444444444,573327,574119,574243,574423,0,0.0,False,False
1835,114_01579,114,1579,360.0,573716,574029,574333,574629,313,304,296,0.8222222222222222,573626,574423,574539,574719,0,0.0,False,False
1836,114_01580,114,1580,360.0,574029,574333,574629,574928,304,296,299,0.8305555555555556,573939,574719,574838,575018,0,0.0,False,False
1837,114_01581,114,1581,360.0,574333,574629,574928,575268,296,299,340,0.9444444444444444,574243,575018,575178,575358,0,0.0,False,False
1838,114_01582,114,1582,360.0,574629,574928,575268,575526,299,340,258,0.7166666666666667,574539,575358,575436,575616,0,0.0,False,False
1839,114_01583,114,1583,360.0,574928,575268,575526,575888,340,258,362,1.0055555555555555,574838,575616,575798,575978,0,0.0,False,False
1840,114_01584,114,1584,360.0,575268,575526,575888,576218,258,362,330,0.9166666666666666,575178,575978,576128,576308,0,0.0,False,False
1841,114_01585,114,1585,360.0,575526,575888,576218,576526,362,330,308,0.8555555555555555,575436,576308,576436,576616,0,0.0,False,False
1842,114_01586,114,1586,360.0,575888,576218,576526,576829,330,308,303,0.8416666666666667,575798,576616,576739,576919,0,0.0,False,False
1843,114_01587,114,1587,360.0,576218,576526,576829,577119,308,303,290,0.8055555555555556,576128,576919,577029,577209,0,0.0,False,False
1844,114_01588,114,1588,360.0,576526,576829,577119,577453,303,290,334,0.9277777777777778,576436,577209,577363,577543,0,0.0,False,False
1845,114_01589,114,1589,360.0,576829,577119,577453,577726,290,334,273,0.7583333333333333,576739,577543,577636,577816,0,0.0,False,False
1846,114_01590,114,1590,360.0,577119,577453,577726,578064,334,273,338,0.9388888888888889,577029,577816,577974,578154,0,0.0,False,False
1847,114_01591,114,1591,360.0,577453,577726,578064,578375,273,338,311,0.8638888888888889,577363,578154,578285,578465,0,0.0,False,False
1848,114_01592,114,1592,360.0,577726,578064,578375,578666,338,311,291,0.8083333333333333,577636,578465,578576,578756,0,0.0,False,False
1849,114_01593,114,1593,360.0,578064,578375,578666,578960,311,291,294,0.8166666666666667,577974,578756,578870,579050,0,0.0,False,False
1850,114_01594,114,1594,360.0,578375,578666,578960,579242,291,294,282,0.7833333333333333,578285,579050,579152,579332,0,0.0,False,False
1851,114_01595,114,1595,360.0,578666,578960,579242,579549,294,282,307,0.8527777777777777,578576,579332,579459,579639,0,0.0,False,False
1852,114_01596,114,1596,360.0,578960,579242,579549,579868,282,307,319,0.8861111111111111,578870,579639,579778,579958,0,0.0,False,False
1853,114_01597,114,1597,360.0,579242,579549,579868,580161,307,319,293,0.8138888888888889,579152,579958,580071,580251,0,0.0,False,False
1854,114_01598,114,1598,360.0,579549,579868,580161,580372,319,293,211,0.5861111111111111,579459,580251,580282,580462,0,0.0,False,False
1855,114_01599,114,1599,360.0,579868,580161,580372,580704,293,211,332,0.9222222222222223,579778,580462,580614,580794,0,0.0,False,False
1856,114_01600,114,1600,360.0,580161,580372,580704,580997,211,332,293,0.8138888888888889,580071,580794,580907,581087,0,0.0,False,False
1857,114_01601,114,1601,360.0,580372,580704,580997,581264,332,293,267,0.7416666666666667,580282,581087,581174,581354,0,0.0,False,False
1858,114_01602,114,1602,360.0,580704,580997,581264,581563,293,267,299,0.8305555555555556,580614,581354,581473,581653,0,0.0,False,False
1859,114_01603,114,1603,360.0,580997,581264,581563,581870,267,299,307,0.8527777777777777,580907,581653,581780,581960,0,0.0,False,False
1860,114_01604,114,1604,360.0,581264,581563,581870,582167,299,307,297,0.825,581174,581960,582077,582257,0,0.0,False,False
1861,114_01605,114,1605,360.0,581563,581870,582167,582447,307,297,280,0.7777777777777778,581473,582257,582357,582537,0,0.0,False,False
1862,114_01606,114,1606,360.0,581870,582167,582447,582736,297,280,289,0.8027777777777778,581780,582537,582646,582826,0,0.0,False,False
1863,114_01607,114,1607,360.0,582167,582447,582736,583017,280,289,281,0.7805555555555556,582077,582826,582927,583107,0,0.0,False,False
1864,114_01608,114,1608,360.0,582447,582736,583017,583306,289,281,289,0.8027777777777778,582357,583107,583216,583396,0,0.0,False,False
1865,114_01609,114,1609,360.0,582736,583017,583306,583593,281,289,287,0.7972222222222223,582646,583396,583503,583683,0,0.0,False,False
1866,114_01610,114,1610,360.0,583017,583306,583593,583896,289,287,303,0.8416666666666667,582927,583683,583806,583986,0,0.0,False,False
1867,114_01611,114,1611,360.0,583306,583593,583896,584211,287,303,315,0.875,583216,583986,584121,584301,0,0.0,False,False
1868,114_01612,114,1612,360.0,583593,583896,584211,584505,303,315,294,0.8166666666666667,583503,584301,584415,584595,0,0.0,False,False
1869,114_01613,114,1613,360.0,583896,584211,584505,584795,315,294,290,0.8055555555555556,583806,584595,584705,584885,0,0.0,False,False
1870,114_01614,114,1614,360.0,584211,584505,584795,585086,294,290,291,0.8083333333333333,584121,584885,584996,585176,0,0.0,False,False
1871,114_01615,114,1615,360.0,584505,584795,585086,585374,290,291,288,0.8,584415,585176,585284,585464,0,0.0,False,False
1872,114_01616,114,1616,360.0,584795,585086,585374,585664,291,288,290,0.8055555555555556,584705,585464,585574,585754,0,0.0,False,False
1873,114_01617,114,1617,360.0,585086,585374,585664,585973,288,290,309,0.8583333333333333,584996,585754,585883,586063,0,0.0,False,False
1874,114_01618,114,1618,360.0,585374,585664,585973,586282,290,309,309,0.8583333333333333,585284,586063,586192,586372,0,0.0,False,False
1875,114_01619,114,1619,360.0,585664,585973,586282,586598,309,309,316,0.8777777777777778,585574,586372,586508,586688,0,0.0,False,False
1876,114_01620,114,1620,360.0,585973,586282,586598,586886,309,316,288,0.8,585883,586688,586796,586976,0,0.0,False,False
1877,114_01621,114,1621,360.0,586282,586598,586886,587179,316,288,293,0.8138888888888889,586192,586976,587089,587269,0,0.0,False,False
1878,114_01622,114,1622,360.0,586598,586886,587179,587473,288,293,294,0.8166666666666667,586508,587269,587383,587563,0,0.0,False,False
1879,114_01623,114,1623,360.0,586886,587179,587473,587764,293,294,291,0.8083333333333333,586796,587563,587674,587854,0,0.0,False,False
1880,114_01624,114,1624,360.0,587179,587473,587764,588066,294,291,302,0.8388888888888889,587089,587854,587976,588156,0,0.0,False,False
1881,114_01625,114,1625,360.0,587473,587764,588066,588384,291,302,318,0.8833333333333333,587383,588156,588294,588474,0,0.0,False,False
1882,114_01626,114,1626,360.0,587764,588066,588384,588700,302,318,316,0.8777777777777778,587674,588474,588610,588790,0,0.0,False,False
1883,114_01627,114,1627,360.0,588066,588384,588700,588996,318,316,296,0.8222222222222222,587976,588790,588906,589086,0,0.0,False,False
1884,114_01628,114,1628,360.0,588384,588700,588996,589299,316,296,303,0.8416666666666667,588294,589086,589209,589389,0,0.0,False,False
1885,114_01629,114,1629,360.0,588700,588996,589299,589603,296,303,304,0.8444444444444444,588610,589389,589513,589693,0,0.0,False,False
1886,114_01630,114,1630,360.0,588996,589299,589603,589905,303,304,302,0.8388888888888889,588906,589693,589815,589995,0,0.0,False,False
1887,114_01631,114,1631,360.0,589299,589603,589905,590237,304,302,332,0.9222222222222223,589209,589995,590147,590327,0,0.0,False,False
1888,114_01632,114,1632,360.0,589603,589905,590237,590565,302,332,328,0.9111111111111111,589513,590327,590475,590655,0,0.0,False,False
1889,114_01633,114,1633,360.0,589905,590237,590565,590907,332,328,342,0.95,589815,590655,590817,590997,0,0.0,False,False
1890,114_01634,114,1634,360.0,590237,590565,590907,591227,328,342,320,0.8888888888888888,590147,590997,591137,591317,0,0.0,False,False
1891,114_01635,114,1635,360.0,590565,590907,591227,591533,342,320,306,0.85,590475,591317,591443,591623,0,0.0,False,False
1892,114_01636,114,1636,360.0,590907,591227,591533,591851,320,306,318,0.8833333333333333,590817,591623,591761,591941,0,0.0,False,False
1893,114_01637,114,1637,360.0,591227,591533,591851,592166,306,318,315,0.875,591137,591941,592076,592256,0,0.0,False,False
1894,114_01638,114,1638,360.0,591533,591851,592166,592496,318,315,330,0.9166666666666666,591443,592256,592406,592586,0,0.0,False,False
1895,114_01639,114,1639,360.0,591851,592166,592496,592824,315,330,328,0.9111111111111111,591761,592586,592734,592914,0,0.0,False,False
1896,114_01640,114,1640,360.0,592166,592496,592824,593148,330,328,324,0.9,592076,592914,593058,593238,0,0.0,False,False
1897,114_01641,114,1641,360.0,592496,592824,593148,593461,328,324,313,0.8694444444444445,592406,593238,593371,593551,0,0.0,False,False
1898,114_01642,114,1642,360.0,592824,593148,593461,593768,324,313,307,0.8527777777777777,592734,593551,593678,593858,0,0.0,False,False
1899,114_01643,114,1643,360.0,593148,593461,593768,594066,313,307,298,0.8277777777777777,593058,593858,593976,594156,0,0.0,False,False
1900,114_01644,114,1644,360.0,593461,593768,594066,594379,307,298,313,0.8694444444444445,593371,594156,594289,594469,0,0.0,False,False
1901,114_01645,114,1645,360.0,593768,594066,594379,594701,298,313,322,0.8944444444444445,593678,594469,594611,594791,0,0.0,False,False
1902,114_01646,114,1646,360.0,594066,594379,594701,595013,313,322,312,0.8666666666666667,593976,594791,594923,595103,0,0.0,False,False
1903,114_01647,114,1647,360.0,594379,594701,595013,595329,322,312,316,0.8777777777777778,594289,595103,595239,595419,0,0.0,False,False
1904,114_01648,114,1648,360.0,594701,595013,595329,595635,312,316,306,0.85,594611,595419,595545,595725,0,0.0,False,False
1905,114_01649,114,1649,360.0,595013,595329,595635,595935,316,306,300,0.8333333333333334,594923,595725,595845,596025,0,0.0,False,False
1906,114_01650,114,1650,360.0,595329,595635,595935,596244,306,300,309,0.8583333333333333,595239,596025,596154,596334,0,0.0,False,False
1907,114_01651,114,1651,360.0,595635,595935,596244,596551,300,309,307,0.8527777777777777,595545,596334,596461,596641,0,0.0,False,False
1908,114_01652,114,1652,360.0,595935,596244,596551,596882,309,307,331,0.9194444444444444,595845,596641,596792,596972,0,0.0,False,False
1909,114_01653,114,1653,360.0,596244,596551,596882,597210,307,331,328,0.9111111111111111,596154,596972,597120,597300,0,0.0,False,False
